example_id	statement	date	french	possibility	labeler_name	notes
22762	“They put” monkeypox in the water in Atlanta.	August 9, 2022	Ils ont mis la variole du singe dans l'eau d'Atlanta	P	Anne	
22763	“Liz Cheney cries like kids after loses in ‘primary’ against Trump’s pick,” two days before the primary election.	August 14, 2022	Liz Cheney crie comme une enfant après avoir perdu dans les primaires contre le choix de Trump, deux jours avant les élections primaires	P	Anne	
22764	Empty store shelves at a Walmart in South Carolina were because of a meat shortage.	July 29, 2022	Les étagères étaient vides dans un magasin Wlamart en Caroline du Sud car il y avait une pénurie de viande	I	Anne	
22765	The COVID-19 vaccine caused Ashton Kutcher to lose “vision, hearing and ability to walk.”	August 11, 2022	Le vaccin de la COVID-19 a causé la perte de la vision, de l'ouïe, et de l'abilité de marcher de Ashton Kutcher 	P	Anne	
22766	Reuters reported that “White House employee Andrew Bates did use Nazi symbolism in a recent tweet."	August 8, 2022	Reuters a indiqué que l'employé de la Maison Blamche Andrew Bates a utilisé le symbole Nazi dans un récent tweet	P	Anne	
22767	"We are number one in the country as far as our spending (COVID-19 relief) money on businesses as it relates to the percentage of federal funds that we receive."	July 24, 2022	Nous sommes numéro un dans le pays tant que nos dépenses (l'aide COVID-19) pour les entreprises représente le pourcentage de fonds fédéraux que nous recevons	I	Anne	
22768	Anne Heche was murdered by the illuminati because she was working on a movie about Jeffrey Epstein.	August 14, 2022	Anne Heche a été assassinée par l'illuminati car elle travailler sur le film au sujet de Jeffrey Epstein	I	Anne	
22769	Rep. Adam Kinzinger “admits Trump won” the 2020 presidential election.	August 15, 2022	Le républicain Adam Kinzinger admet que Trump a gagné l'électoin présidentielle de 2020	P	Anne	
22770	Video shows Congress voting for a highly classified “Homeland Terrorism Preparedness Bill.”	August 16, 2022	Une vidéo montre le Congrès votant pour la preparation d'un projet de loi sur le terrorisme intérieur	P	Anne	
22771	“Democrats are voting to add an army of 87,000 IRS agents who will target middle class taxpayers and conduct at least 1 million more audits each year. ”	August 10, 2022	Les démocrates votent pour ajouter une armée de 87,000 agents IRS qui cibleront les payeurs d'impôts des classes moyennes et mener au moins un million d'audits en plus chaque année.	P	Anne	
22772	"With three months remaining in the Fiscal Year, (the border patrol) has already encountered more illegal immigrants along the Southwest border" than in any previous fiscal year.	July 18, 2022	Avec trois mois restant dans l'année fiscales, (la patrouille frontalière) a déjà rencontré plus immigrants illégaux le long de la frontière au Sud Ouest que dans toutes autres années fiscales	I	Anne	
22773	There’s polio in New York City’s tap water.	August 13, 2022	Il y a de la poliomyélite dans les robinets d'eau de la ville de New York	P	Anne	
22774	Leaked messages “between former President Barack Obama and Judge Reinhart foreshadowed the unlawful raid on former Trump’s Mar-a-Lago estate.”	August 15, 2022	Des messages qui ont fuités entre le président Barack Obama et le juge Reinhart préfiguré le raid illégal du domaine de Mar-a-Lago de Trump	I	Anne	
22775	“The Congressional Budget Office says 90% of the revenue generated from the new IRS agents will come from people making less than $200,000 … and the revenue generated will be $300-plus billion.”	August 10, 2022	Le bureau du budget du Congrès dit que 90% du revenu généré pour les nouveaux agents IRS proviendra des personnes faisant moins de 200,000$ et le revenu généré sera de 300+ milliards de dollars	I	Anne	
22776	The IRS is adding 87,000 new agents, making the IRS “larger than (the) Pentagon, Federal Bureau of Investigation, Customs and Border Protection and the State Department combined.”	August 16, 2022	L'IRS ajoute 87,000 nouveaux agents, faisant de IRS la plus large agence que (le) Pentagon, le Bureau d'enquête fédéral, les douanes et la protection des frontières et le Département d'État combinés.	I	Anne	
22777	Video shows former President Barack Obama sharing how to mislead the public.	April 30, 2022	La vidéo montre le président Barack Obama partageant comment induire le public en erreur.	I	Anne	
22778	“Ted Cruz erupts as FBI director tries to defend Biden over Mar-a-Lago raid” in video.	August 16, 2022	Ted Cruz s'introduit quand le directeur du FBI essaie de défendre Biden contre le raid de Mar-a-Lago en vidéo	I	Anne	
22779	Says Republican U.S. Sen. Ron Johnson “called climate change ‘bull----’ during a record heatwave” and “raked in over $700k in fossil fuel cash.”	August 13, 2022	Le sénateur républicain Ron Johnson dit appeler le changement climatique `connerie` durant une vague de chaleur et a recolté plus de 700k$ de combustibles fossiles en argent	I	Anne	
22780	"The IRS is about to double in size, with 87,000 new armed agents and an additional $80 billion in order to primarily enhance IRS enforcement and operations.”	August 16, 2022	Le IRS va doubler de taille, avec 87,000 nouveaux agents armés et un additionnelle 80 millions de dollars pour assurer la mises en vigueur et les oprations du IRS	I	Anne	
22781	Video shows Mitch McConnell saying Nancy Pelosi “should be jailed!”	August 16, 2022	La vidéo montre Mitch McConnell disant que Nancy Pelosi devrait être en prison	P	Anne	
22782	Amazon is “running a promotion and giving away random packages for just $1!”	August 15, 2022	Amazon fait une promotion et donne des paquets de maniêre aléatoire pour seulement 1$	I	Anne	
22783	“El congreso acaba de aprobar un reciente proyecto de ley para todos los que tengan más de $10,000 de deuda”.	August 15, 2022	Le Congrès vient d'adopter un projet de loi récent pour tous ceux qui ont plus de 10 000 $ de dettes.	P	Anne	Spanish
22784	Photo shows parents who changed their baby’s gender identity.	August 17, 2022	Photo qui montre des parents qui changent l'identité de genre de leur bébé	I	Anne	
22785	Photos show “an IRS agent training class.”	August 16, 2022	Les photos montrent une formation d'un agent IRS	I	Anne	
22786	Video shows Steve Bannon crying, “Trump is going to jail.”	August 16, 2022	Des photos montrent Steve Bannon pleurant: Trump va en prison	I	Anne	
22787	"We also know (the Sierra Club) paid for those reporters" at the Palm Beach Post.	August 14, 2022	Nous savons aussi (le club Sierra) a payé pour ces journalistes au Palm Beach Post	I	Anne	
22788	“Tulsi Gabbard Venmos Nancy Pelosi $600.01 forcing the IRS to audit Pelosi’s finances.”	August 17, 2022	Tulsi Gabbard Venmos Nancy Pelosi $600.01 forçant l'IRS d'auditer les finances de Pelosi	I	Anne	
22789	“96% of U.S. climate data is corrupted.”	July 27, 2022	96% des données américaines sur le climat sont corrompues	P	Anne	
22790	The Inflation Reduction Act expanded free health insurance to Americans under 65.	August 7, 2022	L'acte de réduction de l'inflation élargit la gratuité de l'assurance maladie pour les américains âgés de moins de 65 ans	P	Anne	
22791	COVID-19 vaccines are responsible for the health problems featured in recent news reports.	August 15, 2022	Les vaccins de la COVID-19 sont responsables des problèmes de santé présentés dans les récentes nouvelles	P	Anne	
22792	Video implies talk between Barack Obama and Kamala Harris has coded references to pedophilia.	August 15, 2022	La vidéo induit des discussions entre Barack Obama et Kamala Harris codées comme des références à de la pédophilie	P	Anne	
22793	“People born before 1957 are getting $1,728 added to their Social Security checks.”	July 21, 2022	Les personnes nées avant 1957 gagnent 1,728$ de plus sur leurs chèques de Sécurité Sociale	P	Anne	
22794	"Last year the IRS audited Americans earning less than $25,000 a year at five times the rate of other groups."	August 7, 2022	L'année dernière l'IRS a audité des américains gagnant moins de 25,000$ annuellement à cinq fois le taux d'autres groupes	I	Anne	
22795	“Free health allowance is available at no cost.”	August 12, 2022	L'allocation de santé gratuire est disponible gratuitement.	P	Anne	
22796	Video claims Google Street View shows Antarctica with green vegetation and brick buildings.	August 21, 2022	Une vidéo assure que Google Street view montre l'Antartique avec de la végétation verte et des bloques de logement.	P	Anne	
22797	"Adjusted for inflation, over the last 25 years teachers have made a $29 increase in their salary."	August 21, 2022	Ajusté pour l'inflation, durant ces 25 derniéres années les enseignants ont vu leur salaire augmenter de 29$.	I	Anne	
22798	“Congress just voted to exempt themselves from IRS auditing of their personal finances.”	August 21, 2022	Le Congrès a juste voté pour s'exempter eux-même des audites de IRS par rapport à leur finances personnnelles	I	Anne	
22799	Quotes Sarah Palin as saying “when Jesus celebrated Easter with his disciples there were no Easter bunnies or egg hunts.”	August 21, 2022	Phrase de Sarah Palin qui dit: quand Jesus célébrait Pacques avec ses disciples, il n'y avait pas de lapins ou des chasses aux oeufs	I	Anne	
22800	"Biden is adding more IRS agents to investigate your taxes than we have detectives investigating every crime in the country.”	August 17, 2022	Biden rajoute plus d'agents au IRS pour investiguer vos impôts que nous avons de detectives d'investigation pour tous les crimes dans le pays	I	Anne	
22801	The Inflation Reduction Act "doubles the size of the IRS, raises your taxes and spends billions on a green energy slush fund."	August 3, 2022	L'Acte de Réduction de l'Inflation double la taille du IRS, augmente vos impôts, dépense des millions dans un fonds étrange pour l'énergie verte	I	Anne	
22802	“Violent crime (is) at an all-time high."	August 10, 2022	Un crime violent (est) est à un niveau record	I	Anne	
22803	The American Rescue Plan “helped create nearly 10 million new jobs.”	August 16, 2022	Le Plan de Secours Américain a aidé à créer presque 10 millions de nouveaux jobs	P	Anne	
22804	A new Democratic law “will make the IRS workforce larger than the Pentagon, FBI, State Department, and Customs and Border Patrol, combined.”	August 12, 2022	Une nouvelle loi démocrate fera de la force de travail de IRS la plus large en comparaison à celle du Pentagon, du FBI, du Département d'État, des Patrouille des frontières et des services combinées	I	Anne	
22805	A New England Journal of Medicine study found that vaccinated people are “5X more contagious than the unvaccinated 10 days after SARS-CoV-2 infection.”	August 18, 2022	Un nouveau journal de médecine anglais a trouvé que les personnes vaccinées sont 5 fois plus contagieux que les non-vaccinnés 10 jours après l'infection au SARS-CoV-2	I	Anne	
22806	Image shows "Florida's anti-woke banned book list."	August 21, 2022	Une image montre une liste de livres anti-woke bannie de Floride.	I	Anne	
22807	In England, “COVID-19 vaccinated children are 4,423% more likely to die of any cause and 13,633% more likely to die of COVID-19 than unvaccinated children.”	July 27, 2022	En Angleterre, les enfants vaccinés de la COVID-19 ont 4,423% plus de chance de mourrir de toute cause et 13,633% ont plus de chance de mourrir de la COVID-19 que les enfants non-vaccinés	I	Anne	
22808	“Marjorie Taylor Greene was raided by Joe Biden’s DOJ last night.”	August 24, 2022	Marjorie Taylor Green a été perquisitionnée par le DOJ de Joe Biden hier soir	P	Anne	
22809	An image shows a chyron on Tucker Carlson’s show that said “straight men turning homo after ‘gay hypnosis.’”	August 21, 2022	Une image montre un chyron dans la présentation de Tucker Carlson qui dit que des hommes hétérosexuels sont devenus homosexuels après une hypnose gay	I	Anne	
22810	“US Army in Ukraine.”	August 17, 2022	L'armée américaine en Ukraine	P	Anne	
22812	Image shows Trump is representing himself in a lawsuit against the United States government related to the FBI search of his Florida home.	August 22, 2022	Une image montre Trump se présentant dans un procès contre le gouvernement américain par rapport aux recherches du FBI sur sa maison en Floride	P	Anne	
22814	The deaths of U.S. Rep. Jackie Walorski, R-Ind., and actor Anne Heche are suspicious and linked because they “partnered fighting against pedophilia.”	August 19, 2022	Les décès du républicain Jackie Walorski, le R-Ind., et l'actrice Anne Heche sont suspicieux et liés car ils se sont associés pour combattre la pédophilie.	I	Anne	
22815	Blake Masters “wants to pass a national ban on abortion.”	August 5, 2022	Black Masters veut faire passer une interdiction nationale d'avorter	P	Anne	
22816	The Supreme Court will put Donald Trump back in office in October	August 18, 2022	La Court Suprême remettra Donald Trump en fonction en octobre	P	Anne	
22817	The COVID-19 pandemic was planned, and a 2019 simulation called Event 201 was a rehearsal for it.	September 25, 2020	La pandémie de la COVID-19 était planifiée, et une simulation en 2019 appelée Event 201 était un entrainement pour ça	P	Anne	
22818	Half of the votes for Joe Biden in the 2020 presidential election “are from dead people.”	August 16, 2022	La moitié des votes pour Joe Biden durant l'élection présidentielle de 2020 proviennent de personnes mortes.	P	Anne	
22819	“U.S. is testing new most deadly nuclear bomb from B-1B Lancer.”	August 17, 2022	Les USA testent une nouvelle bombe nucléaire mortelle fr B-1B Lancer	P	Anne	
22820	Charlie Crist "supported Biden's agenda to defund the police."	August 24, 2022	Charlie Crist a soutenu l'agenda de Biden pour définancer la police.	P	Anne	
22821	Video shows Tucker Carlson speechless in interview with a guest.	August 26, 2022	Une vidéo montre Tucker Carlson sans voix dans une interview avec un invité.	I	Anne	
22822	"Monkeypox is a complete, fake sham” that’s “designed to force lockdowns, mandates and shots.”	August 17, 2022	La variole du singe est complètement faux, c'est désigné à forcer les quarantaines, les obligations et les vaccins	P	Anne	
22823	"If your body's pH is alkaline, you cannot get cancer. And if you have cancer, it goes away."	August 13, 2022	Si votre pH corporel est alcalin, vous ne pouvez pas avoir de cancer. Et si vous avez un cancer, il disparaît.	I	Anne	
22824	Screenshots show that conservative political commentator Ben Shapiro received more than $20,000 in Paycheck Protection Program loan forgiveness.	August 25, 2022	Des captures d'écran montrent que le commentateur politique conservateur Ben Shapiro a reçu plus de 20,000$ du programme de protection de prêts en remise en chèque	P	Anne	
22825	Says Democratic Senate candidate Mandela Barnes “supports abolishing ICE.”	August 10, 2022	La candidate démocrate au Sénat, Mandela Barnes, soutien l'abolition de l'ICE	P	Anne	
22826	“Nearly half of pregnant women in Pfizer trial miscarried.”	August 17, 2022	Presque la moitié des femmes enceintes participantes à l'essai clinique de Pfizer ont eu une fausse couche	P	Anne	
22827	Sarasota, Florida, teachers told they cannot purchase books, accept donated reading materials, order from Scholastic or hold book fairs.	August 22, 2022	Les enseignants, à Sarasota en Floride, ont dit qu'ils ne peuvent pas acheter de livres, accepter les donations de matériel de lecture, commander sur Scholastic ou organiser des salons du livre	P	Anne	
22828	“$1.5 billion of your taxpayer money is sitting in an account” that can be used for other purposes.	August 13, 2022	1.5 milliards $ d'impôts sont assis dans un compte qui peut être utilisé pour d'autres raisons	I	Anne	
22829	Image claims to show a list of "Republican members of Congress whose PPP loans were forgiven."	August 24, 2022	Une image prétend montrer une liste de membres républicains du Congrès pour qui leurs dettes PPP ont été annulées.	I	Anne	
22830	Moderna’s lawsuits against Pfizer-BioNTech shows COVID-19 vaccines were in the works before the pandemic started.	August 26, 2022	Les poursuites de Moderna contre Pfizer-BioNTech montrent que les vaccins contre la COVID-19 étaient entrain d'être étudiés avant que la pandémie ne débute	P	Anne	
22831	Student debt relief is taxable by the Internal Revenue Service.	August 25, 2022	L'allègement de la dette étudiante est imposable par le Service de Revenu Interne	P	Anne	
22832	Instagram’s "precise location" feature can be used by criminals to target victims.	August 25, 2022	Le paramètre de la localisation précise d'instagram peut être utilisé par des criminels pour cibler des victimes	I	Anne	
22833	“In Arizona, we have flood the zone with fake ballots.”	August 25, 2022	En Arizona, on a submergé la zone avec les faux bulletins de vote	I	Anne	
22834	The National Guard was activated Jan. 6, 2021, and “is in complete control.”	August 29, 2022	La garde nationale était active le 6 janvier 2021 et est en totale contrôle.	I	Anne	
22835	Another continent may exist beneath Antarctica, which is also home to homicidal sea creature of unknown origin	August 24, 2022	Un autre continent pourrait exister sous l'Antartique, qui est aussi le lieu des créatures d'eau meurtrières d'origine inconnue	P	Anne	
22836	The FBI “spent more time investigating” the Jan. 6 Capitol attack than 9/11.	August 24, 2022	Le FBI a passé plus de temps à investiguer l'attaque du Capitole du 6 janvier que le 9/11	I	Anne	
22837	“The nonpartisan Congressional Budget Office says with the supersized staff, the IRS audit rate ‘would rise for ALL taxpayers’ regardless of income, and would even result in audits of innocent Americans who have paid their taxes and don’t owe the IRS anything.”	August 24, 2022	L'office du budget du congrès nonpartisan dit avec un nombre important d'employés que le taux d'audits d'IRS devrait augmenter pour tous les payeurs d'impôts peu importe le revenu, et cela va mener à des audits d'innocents américains qui ont payé leur taxes et qui ne doivent rien au IRS 	I	Anne	
22838	“Harvard is sitting on top of a $54 billion hedge fund they call an ‘endowment’ that they pay zero taxes on. Yale has $31 Billion. Stanford $29 Billion. Princeton $26 Billion.”	August 24, 2022	Harvard est assis sur un fond spéculatif de 54 milliards de dollars qu'ils appellent une donation pour laquelle ils ont zéro impôts à payer. Yale a 31 milliards de dollars. Stanford a 29 millards de dollars. Princeton a 26 milliards de dollars.	I	Anne	
22839	“Starbucks just announced that they’re going cashless.”	August 30, 2022	Starbucks vient juste d'annoncer qu'ils n'ont plus d'espèces	I	Anne	
22840	“The Earth just started spinning faster than ever before and scientists are gravely concerned.”	August 7, 2022	La Terre a commencé à tourner plus vite que jamais et les scientifiques sont gravement inquiets	I	Anne	
22841	Joe Biden threatened to assassinate Ukraine’s former president.	August 29, 2022	Joe Biden a menacé d'assassiner le président actuel de l'Ukraine	P	Anne	
22842	An obscure filing with the Federal Election Commission shows Biden has formally announced his bid for another term.	August 30, 2022	Un formulaire obscure de la Commission d'élection fédérale montre Biden qui a annoncé formellement sa candidature pour un autre mandat	I	Anne	
22843	El Presidente de Rusia Vladimir Putin “anuncia que se arrepiente de invadir Ucrania”.	August 28, 2022			Anne	Spanish
22844	The U.K. is no longer recommending the Pfizer-BioNTech COVID-19 mRNA vaccine for pregnant women.	August 30, 2022	La Grande-Bretagne ne recommande plus le vaccin mRNA COVID-19 de Pfizer-BioNTech pour les femmes enceintes	P	Anne	
22845	Fox News sought the legal "right to tell lies."	August 21, 2022	Fox News cherche le droit légale de mentir	I	Anne	
22846	Joe Biden's student debt forgiveness plan is a "bailout for rich kids."	August 26, 2022	Le plan d'annulation de la dettes étudiantes de Joe Biden est une aide pour les enfants riches	I	Anne	
22847	The IRS is hiring 87,000 new agents to police people who will owe more federal tax after having their student loans forgiven.	August 29, 2022	L'IRS recrute 87,000 nouveaux agents pour surveiller la population qui devra plus de taxes fédérales après s'être fait annuler leurs prêts étudiants. 	I	Anne	
22848	"Documents prove White House behind entire FBI targeting of Trump. Biden lied."	August 24, 2022	Des documents prouvent que la Maison Blanche est dernière le ciblage de Trump par le FBI. Bien a menti	I	Anne	
22849	The public health order Title 42 is "the last tool Border Patrol has to stop the overwhelming flood of illegal immigrants pouring into our country.”	August 8, 2022	Le Titre 42 de l'ordre de la santé publique est le dernier outil des patrouilles de frontière pour arrêter le flot important d'immigrants illégales qui enternt dans notre pays	I	Anne	
22850	"Water-fueled car can travel from LA to NY on 22 gallons."	August 30, 2022	Une voiture remplie à l'eau peut voyager de LA à NY avec 22 gallons	P	Anne	
22851	Joe Biden and Raphael Warnock "are spending $1.5 billion on ‘urban forestry’ and raising taxes on those making under $200k to pay for it.”	August 22, 2022	Joe Biden et Raphael Warnock dépensent 1,5 billions de dollars pour des forêts urbaines et augmentent les impôts sur ceux qui font moins de 200k$ pour les payer. 	I	Anne	
22852	In New York, you need to show identification to buy whipped cream, but not to vote.	August 30, 2022	À New York tu as besoin de montrer ton identificiation pour acheter de la crème glacée, mais pas pour voter	P	Anne	
22853	“Sixty-four members of Congress — Republicans and Democrats — have broken a law to stop insider stock trading, yet Washington refuses to do anything about it.”	August 2, 2022	Soixante quatre membres du Congrès - républicains et démocrates - ont violé une loi qui interdit les délits d'initiés, mais Washington refuse de faire quoi que ce soit.	I	Anne	
22854	Three churches were targeted during arson attacks over the summer “because they protect unborn babies and women in need.”	August 17, 2022	Trois églises ont été prises pour cible durant des attaques de d'incendies criminels pendant l'été car elles protégeaient des bébés pas encore nés et des femmes dans le besoin.	I	Anne	
22855	Says “Tim Michels doesn’t think gay people should be out in public.”	August 8, 2022	Tim Michels dit qu'il ne pense pas que les personnes homosexuelles devraient être dans l'espace publique	I	Anne	
22856	“60% of Alaska voters voted for a Republican, but thanks to a convoluted process and ballot exhaustion — which disenfranchises voters — a Democrat ‘won.’"	August 31, 2022	60% des électeurs d'Alaska ont voté pour un républicain, mais grâce à un processus subtil et l'épuisement des bulletins de vote - privant les électeurs de leurs droits - un démocrate a gagné	P	Anne	
22857	Gov. Ron DeSantis raised "taxes on the middle class by more than $1.5 billion while giving away $624 million to big corporations."	August 25, 2022	Le gouverneur Ron DeSantis a augmenté les taxes sur la classe moyenne par plus de 1,5 billions de dollars alors qu'il donne 624 millions de dollars à de grosses corporations.	I	Anne	
22858	Says Mandela Barnes "supports stripping health care away from millions."	August 24, 2022	Mandela Barnes dit soutenir le retrait des soins de santé de millions de personnes	I	Anne	
22859	"FEC charges (Beto O'Rourke's 2018 campaign) Illegal Campaign Contributions."	August 14, 2022	La FEC accuse (la campagne de 2018 de Beto O'Rourke) de contributions illégales de campagne.	I	Anne	
22860	Bank of America “announced a new mortgage home loan program for first-time homebuyers. But only blacks and Hispanics will be eligible.”	September 1, 2022	Bank of America a annoncé un nouveau prêt hypothécaire pour les acheteurs d'une première maison. Mais seulement les noirs et les hispaniques seront éligibles	P	Anne	
22861	“Walmart management is helping with rising prices with $500 grocery cards for $2.”	September 5, 2022	La gestion de Walmart aide à l'augmentation des prix avec des cartes de magasinage de 500$ pour 2$	P	Anne	
22862	President Joe Biden “employed actors to portray Marine guards” during a Sept. 1 speech.	September 3, 2022	Le Président Joe Biden a recruté des acteurs qui imitent des gardes de la marine durant son allocution du 1er septembre	I	Anne	
22863	There’s an unlimited supply of water being generated “deep within the Earth.”	August 27, 2022	Il y a une quantité illimitée d'eau qui est entrain d'être générée profondément à l'intérieur de la Terre	P	Anne	
22864	The child tax credit passed under President Joe Biden “has helped 97% of the families with children who are living in poverty.”	August 29, 2022	Le crédit d'impôt pour enfant passé sous Joe Bidem a aidé 97% des familles avec des enfants qui vivent dans la pauvreté	P	Anne	
22865	“Tim Ryan called police the new Jim Crow.”	September 4, 2022	Tim Ryan a appelé la police le nouveau Jim Crow	I	Anne	
22866	“Here in Nevada, the DMV registers everybody (to vote) and so that means illegals. They don’t check.”	August 9, 2022	Ici au Nevada, le DMV enregistre toutes les personnes (à voter), et cela signifie que c'est illégal. Ils ne vérifient pas	I	Anne	
22867	The National Institutes of Health “adds ivermectin to list of COVID approved treatments.”	September 1, 2022	L'instituT nationale de santé ajoute l'ivermectin à la liste des traitements approvés contre la COVID-19	P	Anne	
22868	“The U.S. & Elon Musk reveal new hypersonic jet to help Ukraine.”	September 6, 2022	Les États-Unis et Elon Musk révèle un nouveau jet hypersonique pour aider l'Ukraine	P	Anne	
22869	Video shows Joe Biden has a body double.	September 6, 2022	Une vidéo montre que Joe Biden a un double corps	P	Anne	
22870	“Naomi Biden says Joe Biden died four years ago.”	September 7, 2022	Naomi Biden dit que Joe Biden est mort il y a 4 ans	P	Anne	
22871	“With the combined salary of the 87,000 new IRS Agents ($81,456 average annual salary), you could put a police officer ($55,117) in every public school in the nation (97,568) and still have 31,007 police officers or $1,709,012,819 left over.”	August 11, 2022	Avec le salaire combiné des 87,000 agents IRS des nouvelles (salaire annuel moyen de 81,456$), vous pourriez mettre un officier de police (55,117$) dans chaque école publique de la nation (97,568$) et encore avoir  31,007 officiers de police ou 1,709,012,819$ 	I	Anne	
22872	Queen Elizabeth died because of the COVID-19 vaccine.	September 8, 2022	La Reine Elizabeth II est morte à cause du vaccin de la COVID-19	P	Anne	
22873	Executive Order 14067 will allow the federal government to “turn on and turn off your money.”	August 29, 2022	L'ordre exécutif 14067 permettra le gouvernement fédéral d'ajouter ou de retirer votre argent	I	Anne	
22874	“The Russian army is withdrawing from Ukraine!” in September 2022	September 3, 2022	En septembre 2022, l'armée russe quitte l'Ukraine! 	P	Anne	
22875	Russia “has not lost anything” in its invasion of Ukraine.	September 7, 2022	La Russie n'a rien perdu dans son invasion de l'Ukraine	P	Anne	
22876	Video shows there weren’t Marines present during a recent speech by Joe Biden.	September 7, 2022	Une vidéo montre qu'il n'y avait pas de marines présents lors d'une allocutIon récente de Joe Biden	I	Anne	
22877	Video shows Hillary Clinton dressed as a space cult leader in a satanic ritual.	September 8, 2022	La vidéo montre qu'Hillary Clinton est habillée comme une cheffe d'une secte de l'espace dans un rituel satanique	P	Anne	
22878	Says President Joe Biden “recently said that 48.8% of Wisconsin voters are threats to democracy.”	September 5, 2022	President Joe Biden a dit récemment que 48% des électeurs du Wisconsin sont des menaces à la démocratie	P	Anne	
22879	Astronaut Karen Nyberg filmed what “was supposedly a video from space” in front of a green screen.	September 6, 2022	L'astronaute Karen Nyberg a filmé ce qui était supposément une vidéo de l'espace devant un écran vert	I	Anne	
22880	Video proves “space is fake.”	September 6, 2022	Une vidéo prouve que l'espace est faux	P	Anne	
22881	The federal government is providing free solar panel installation and $8,500 incentive checks to eligible homeowners.	September 3, 2022	Le gouvernement fédéral fournit des installations gratuits de panneau solaire et des chèques incitatifs de 8,500$ pour les propriétaires éligibles	P	Anne	
22882	“Queen Elizabeth shot dead in Detroit.”	September 8, 2022	La Reine Elizabeth abattue à Détroit	P	Anne	
22883	“Prince was sacrificed for (Queen Elizabeth II’s) 90th birthday.”	September 8, 2022	La prince a été sacrifié pour le 90ème anniversaire (de la Reine Elizabeth II)	P	Anne	
22884	Video shows Queen Elizabeth II “feeding Africans like chickens.”	September 8, 2022	Une vidéo montre la Reine Elizaabeth II entrain de nourrir des africains comme des poulets	P	Anne	
22885	“We all know the Queen’s been dead for a while now,” and her death is part of a dark conspiracy involving pedophilia or child trafficking.	September 8, 2022	Nous savons tous que la Reine est morte depuis un moment, et sa mort fait partie d'un complot sombre qui implique de la pédophilie et du trafic d'enfants	P	Anne	
22886	A BBC radio station resumed playing dance music after announcing Queen Elizabeth II had died.	September 8, 2022	Une radio BBC a mis de la musique dansante après l'annonce de la mort de la Reine Elizabeth II	I	Anne	
22887	A “13 or 15 year old boy escapes Buckingham Palace” in video.	September 9, 2022	En vidéo, un jeune garçon de 13 ou 15 ans s'échappe de Buckingham Palace	I	Anne	
22888	Photo shows Queen Elizabeth II being carried across a river by African porters.	September 8, 2022	Une photo montre la Reine Elizabeth II entrain d'être transportée dans une rivière par des porteurs africains	P	Anne	
22889	Barack Obama urged people on Sept. 10, 2001, to “report to work tomorrow” at the World Trade Center.	September 11, 2022	Le 10 septembre 2001, Barack Obama a exhorté les personnes à venir travailler demain au World Trade Center	P	Anne	
22890	Queen Elizabeth II was a reptile.	July 7, 2022	La Reine Elizabeth II était un reptile	P	Anne	
22891	Photo shows Queen Elizabeth II meeting Donald Trump wearing a brooch given to her by Barack Obama.	September 8, 2022	Une photo montre la Reine Elizabeth II rencontrant Donald Trump portant une broche offerte par Barack Obama	I	Anne	
22892	“North Korea confirms it has landed a man on the sun.”	September 11, 2022	La Corée du Nord a confirmé qu'un homme a atterrit sur le soleil	P	Anne	
22893	King Charles III signed “a proclamation stating that Donald Trump won the 2020 presidential election and is the rightful president by law.”	September 11, 2022	Le Roi Charles III a signé une proclamation disant que Donald Trump a gagné l'élection présidentielle de 2020 et qu'il est le président légitime par la loi.	P	Anne	
22894	Following protests in Grand Rapids, Michigan, in 2020, Democratic U.S. House candidate Hillary Scholten "dismissed the destruction and praised the rioters."	September 9, 2022	Suivant les manifestation dans le Grand Rapids, à Michigan, en 2020 la candidate démocrate à la chambre des représentants Hillary Scholten n'a pas reconnu la destruction et à féliciter les protestants	P	Anne	
22895	Says of 9/11, “Two planes can’t cause three buildings to collapse in free-fall time.”	September 11, 2022	Il est dit du 9/11 que deux avions ne peuvent pas causer la chute de trois immeubles en chute libre	P	Anne	
22896	As a mayor, "John Fetterman chased down an innocent, unarmed Black man," wielded a shotgun and "falsely accused the man, triggering a confrontation with police."	September 1, 2022	En tant que maire, John Fetterman a chassé un innoncent, homme noir non armé, a brandi un fusil et a faussement accusé l'homme, déclanchant une confrontation avec la police.	I	Anne	
22897	“Ron Johnson just came out in favor of a federal abortion ban.”	August 17, 2022	Ron Johnson s'est positionné en faveur d'une interdiction fédérale de l'avortement	P	Anne	
22898	Joe Biden called Pope Francis the “famous African American baseball player in America."	September 5, 2022	Joe Biden a appelé la Pape François le célèbre joueur de baseball Afro-américain des États-Unis	P	Anne	
22899	Joe Biden appointed a 'satanist' to the White House.	September 8, 2022	Joe Biden a nommé un sataniste à la Maison Blanche	I	Anne	
22900	“I had zero emails that were classified.”	September 6, 2022	J'ai eu zéro emails qui ont été classifiés	I	Anne	
22901	Donald Trump said, “I never told anybody but she knighted me in private.”	September 11, 2022	Donald Trump a dit: je ne l'ai dit à personne mais elle m'a assommé en privée	I	Anne	
22902	"40% of the folks who have student loans do not have a college diploma, four-year diploma. These are people who are truck drivers and who are nail technicians and nurses’ aides.”	August 28, 2022	40% des personnes qui ont des prêts étudiants n'ont pas de diplôme universitaire, diplôme de quatre-ans. Ils sont ceux qui sont des conducteurs de camions et techniciens d'ongles et assistants des infirmières	I	Anne	
